cliente_id,ciudad,plan,tipo_contrato,metodo_pago,antiguedad_meses,cargo_mensual,cargo_total,llamadas_soporte,tiene_fibra,satisfaccion,fecha_alta,pais,abandono
CLI-000175,Cali,Básico,Un año,Efectivo,50,77.08,4125.74,1,0,,2019-11-27,Colombia,No
CLI-000246, bogotá ,Básico,Dos años,Tarjeta,6,117.57,713.33,2,1,10.0,2021-03-10,Colombia,Sí
CLI-001081,Cali,Básico,Mes a mes,Efectivo,66,82.01,5605.95,0,1,4.7,2021-11-12,Colombia,No
CLI-001655,Medellín,Básico,Dos años,Transferencia,12,77.18,837.83,1,1,9.3,2021-09-03,Colombia,No
CLI-000046,Barranquilla,Estándar,Dos años,Efectivo,69,82.47,,0,1,10.0,2019-09-08,Colombia,No
CLI-000145,Barranquilla,Estándar,Dos años,Transferencia,71,62.19,4039.1,0,0,6.9,2020-12-20,Colombia,No
CLI-000146,Medellín,Premium,Mes a mes,Transferencia,61,103.95,6637.12,0,0,5.7,2019-08-17,Colombia,No
CLI-000091,Cali,Básico,Un año,Tarjeta,31,30.82,988.83,1,1,5.2,2021-10-18,Colombia,No
CLI-000683,Barranquilla,Premium,Mes a mes,Efectivo,69,137.6,,0,1,7.4,2022-12-24,Colombia,No
CLI-000311,Medellín,Básico,Mes a mes,Tarjeta,48,58.72,2610.12,1,1,8.1,2019-05-28,Colombia,No
CLI-000094,Medellín,Básico,Un año,Transferencia,28,60.86,1695.6,2,0,5.9,2019-11-22,Colombia,No
CLI-002701,Medellín,Estándar,Mes a mes,Débito automático,63,36.71,2191.5,2,0,6.6,2021-04-25,Colombia,No
CLI-001957,Bogotá,Básico,Mes a mes,Débito automático,38,72.88,2897.02,2,0,5.7,2021-02-14,Colombia,No
CLI-000925,Bucaramanga,Básico,Un año,Transferencia,18,87.1,1573.59,0,0,7.6,2023-11-19,Colombia,Sí
CLI-002801,Bucaramanga,Premium,Dos años,Transferencia,57,77.3,4181.81,0,1,3.7,2023-02-24,Colombia,No
CLI-001910,Medellín,Básico,Mes a mes,Débito automático,67,73.12,4962.94,1,1,,2021-12-11,Colombia,No
CLI-001036,Bogotá,Premium,Un año,Efectivo,53,125.27,6375.97,1,0,6.2,2022-01-27,Colombia,Sí
CLI-001401,Bogotá,Básico,Un año,Tarjeta,61,33.28,2065.76,0,1,7.2,2022-01-01,Colombia,No
CLI-002292,Bogotá,Básico,Mes a mes,Tarjeta,23,54.2,1256.21,1,0,,2022-02-17,Colombia,No
CLI-001501,Bogotá,Básico,Un año,Débito automático,38,38.27,1539.14,2,1,4.8,2022-01-30,Colombia,Sí
CLI-002263,Barranquilla,,Mes a mes,Efectivo,3,93.38,285.56,3,1,5.5,2022-06-10,Colombia,Sí
CLI-001469,Cali,,Mes a mes,Transferencia,56,36.24,,2,0,5.6,2021-08-10,Colombia,No
CLI-000999,Medellín,Básico,Mes a mes,Débito automático,69,23.94,1676.78,2,0,10.0,2023-03-06,Colombia,No
CLI-000854,Barranquilla,Estándar,Mes a mes,Débito automático,17,71.4,1324.58,1,1,8.5,2023-10-07,Colombia,No
CLI-002474,Bucaramanga,Básico,Un año,Débito automático,15,97.48,1450.75,0,0,,2023-03-30,Colombia,No
CLI-002205,Cali,Básico,Dos años,Efectivo,33,65.78,2149.7,3,0,4.9,2019-04-18,Colombia,No
CLI-001143,Bucaramanga,Estándar,Un año,Tarjeta,67,67.8,4698.31,0,0,5.7,2020-04-21,Colombia,No
CLI-001144,Bogotá,Básico,Un año,Tarjeta,60,75.12,4329.21,0,1,,2022-08-31,Colombia,No
CLI-002275,Bucaramanga,Básico,Mes a mes,Tarjeta,13,71.77,948.59,2,0,6.8,2019-07-01,Colombia,Sí
CLI-002049,Medellín,Estándar,Dos años,Efectivo,54,83.65,4075.47,2,1,8.4,2022-06-20,Colombia,No
CLI-000402,Bogotá,Estándar,Mes a mes,Transferencia,56,42.88,2378.15,1,1,9.0,2022-12-22,Colombia,No
CLI-001104,Cali,Premium,Mes a mes,Tarjeta,11,112.06,1118.46,3,0,6.0,2023-11-21,Colombia,Sí
CLI-000085,Cali,Estándar,Mes a mes,Efectivo,45,104.1,4919.67,1,0,2.5,2023-09-07,Colombia,Sí
CLI-002211,Bogotá,Estándar,Un año,Transferencia,50,82.2,3839.38,1,1,8.2,2023-10-13,Colombia,No
CLI-002943,Cali,Estándar,Mes a mes,Débito automático,55,52.86,2833.7,0,0,,2022-05-30,Colombia,No
CLI-000115,Cali,Básico,Un año,Transferencia,36,33.66,1252.43,0,1,5.8,2023-06-21,Colombia,Sí
CLI-002667,Barranquilla,Estándar,Un año,,18,95.25,1818.84,1,0,6.8,2020-05-26,Colombia,No
CLI-001586,Barranquilla,Estándar,Mes a mes,Efectivo,23,60.66,1525.33,4,0,6.7,2019-06-19,Colombia,No
CLI-001568,Bogotá,Básico,Mes a mes,Efectivo,43,36.04,1465.97,1,1,8.4,2020-10-15,Colombia,No
CLI-001502,Cali,Estándar,Un año,Transferencia,19,69.31,1425.14,0,1,6.7,2023-06-10,Colombia,No
CLI-001661,Medellín,Estándar,Dos años,Tarjeta,44,78.34,3636.99,3,1,7.2,2021-09-12,Colombia,No
CLI-001557,Bogotá,Estándar,Dos años,Tarjeta,64,54.23,,0,1,9.0,2022-05-25,Colombia,No
CLI-002008,Bogotá,Básico,Mes a mes,Tarjeta,11,22.6,232.02,2,0,4.3,2021-12-04,Colombia,No
CLI-000626,Bucaramanga,Estándar,Mes a mes,Transferencia,17,89.43,1439.05,2,1,4.8,2021-12-13,Colombia,No
CLI-001886,Bucaramanga,Premium,Mes a mes,Transferencia,13,64.19,832.7,0,0,8.9,2020-08-27,Colombia,No
CLI-001867,Bogotá,Premium,Un año,Tarjeta,8,84.63,621.53,0,1,4.9,2022-07-28,Colombia,No
CLI-000953,Cali,Estándar,Un año,Débito automático,44,27.43,1221.2,0,1,7.8,2019-05-18,Colombia,No
CLI-002307,Bogotá,Básico,Dos años,Efectivo,24,93.12,2241.66,1,1,8.0,2019-07-29,Colombia,No
CLI-000625,Barranquilla,Estándar,Mes a mes,Tarjeta,43,95.56,4324.63,1,0,5.8,2020-11-21,Colombia,Sí
CLI-000235,Bucaramanga,Premium,Mes a mes,Débito automático,35,38.77,1291.54,0,1,9.4,2020-10-19,Colombia,No
CLI-002184,Cali,Básico,Mes a mes,Transferencia,46,53.81,2264.7,0,0,3.9,2022-03-15,Colombia,No
CLI-002665,Barranquilla,Estándar,Mes a mes,,16,88.67,1457.32,0,1,7.8,2022-12-07,Colombia,No
CLI-002035,Medellín,Estándar,Mes a mes,Débito automático,71,106.02,7050.77,3,1,4.8,2019-06-05,Colombia,No
CLI-001827,Cali,Básico,Mes a mes,Tarjeta,8,36.03,268.23,1,1,4.5,2022-03-12,Colombia,Sí
CLI-002898,Bogotá,Básico,Mes a mes,Tarjeta,45,60.93,2965.0,2,0,8.1,2020-07-03,Colombia,No
CLI-002641,Cali,Básico,Dos años,Transferencia,18,84.12,1637.46,1,1,6.4,2020-10-15,Colombia,No
CLI-001315,Cali,Estándar,Dos años,Efectivo,65,59.31,3677.23,3,1,7.8,2021-12-12,Colombia,No
CLI-001526,Barranquilla,Estándar,Un año,Transferencia,4,58.82,244.21,0,1,5.6,2023-09-28,Colombia,No
CLI-001563,Barranquilla,Premium,Un año,Tarjeta,18,80.05,1571.4,2,1,,2021-12-01,Colombia,No
CLI-001753,Bogotá,Estándar,Un año,Transferencia,45,87.6,3958.36,2,1,8.3,2022-09-15,Colombia,No
CLI-001606,Bogotá,Estándar,Mes a mes,Efectivo,64,70.1,4819.04,1,1,6.5,2023-06-05,Colombia,No
CLI-000344,Medellín,Básico,Mes a mes,Débito automático,37,59.76,2221.47,5,0,,2022-05-26,Colombia,No
CLI-002157,Bogotá,,Un año,Transferencia,32,99.79,3084.67,2,1,5.7,2020-07-07,Colombia,No
CLI-002342,Bogotá,Estándar,Un año,Débito automático,29,51.28,1557.98,4,0,5.7,2020-06-03,Colombia,Sí
CLI-002413,Barranquilla,Básico,Dos años,Tarjeta,67,57.75,3678.49,1,0,7.2,2021-09-27,Colombia,No
CLI-002227,Bogotá,Básico,Mes a mes,Débito automático,63,39.68,2534.93,1,1,5.1,2019-04-03,Colombia,No
CLI-000997,Cali,Premium,Mes a mes,Tarjeta,38,94.9,3635.72,3,0,4.1,2022-07-25,Colombia,Sí
CLI-002063,Medellín,Básico,Mes a mes,Débito automático,11,62.19,731.14,0,1,5.2,2021-09-20,Colombia,Sí
CLI-001111,Cali,Premium,Un año,Tarjeta,45,126.82,5681.21,2,1,6.6,2022-01-26,Colombia,No
CLI-002214,Bogotá,Premium,Dos años,Efectivo,9,21.69,191.77,2,0,9.7,2020-11-04,Colombia,No
CLI-001360,Bogotá,Estándar,Mes a mes,Transferencia,26,91.08,2338.67,2,1,,2020-03-06,Colombia,No
CLI-002108,Medellín,Estándar,Un año,Tarjeta,10,40.24,431.09,1,1,8.4,2020-05-13,Colombia,No
CLI-000710,Medellín,Básico,Un año,Débito automático,34,54.6,1909.69,1,1,5.4,2021-01-19,Colombia,No
CLI-001879,Bogotá,Básico,Dos años,Débito automático,52,43.03,2025.56,2,1,4.2,2019-05-22,Colombia,No
CLI-001379,Barranquilla,Básico,Dos años,Débito automático,36,99.91,3327.94,1,1,7.8,2021-08-07,Colombia,No
CLI-000425,Cali,Básico,Un año,Tarjeta,30,19.8,559.72,2,1,8.7,2020-08-15,Colombia,No
CLI-000293,Medellín,Básico,Mes a mes,Transferencia,68,53.59,3406.47,0,0,5.4,2020-08-04,Colombia,No
CLI-001066,Bogotá,Premium,Dos años,Efectivo,28,87.06,2230.92,1,1,,2022-01-25,Colombia,Sí
CLI-002378,Bogotá,Básico,Mes a mes,Efectivo,10,66.55,603.24,0,0,3.7,2019-07-31,Colombia,Sí
CLI-001639,Barranquilla,Premium,Mes a mes,Efectivo,13,120.33,1695.38,4,0,5.2,2019-01-29,Colombia,Sí
CLI-002478,Bogotá,Básico,Un año,Tarjeta,13,81.74,1024.11,2,0,8.9,2023-05-23,Colombia,No
CLI-001013,Cali,Estándar,Mes a mes,Transferencia,18,78.19,1514.51,3,1,10.0,2020-05-14,Colombia,Sí
CLI-002128,Bucaramanga,Básico,Un año,Débito automático,45,75.08,3050.27,4,0,7.1,2020-05-30,Colombia,No
CLI-001718,Bucaramanga,Estándar,Un año,Transferencia,27,74.43,2170.04,2,1,6.6,2021-07-04,Colombia,No
CLI-000938,Bogotá,Básico,Mes a mes,Transferencia,11,65.42,651.56,2,1,,2020-04-29,Colombia,Sí
CLI-000835,Medellín,Premium,Un año,Débito automático,61,99.12,6003.04,0,0,8.5,2022-11-25,Colombia,No
CLI-000255,Medellín,Estándar,Un año,Efectivo,47,44.68,1974.07,2,1,9.2,2019-02-08,Colombia,No
CLI-001483,Bogotá,Premium,Dos años,Débito automático,21,70.61,1352.55,1,0,10.0,2023-11-13,Colombia,No
CLI-001271,Bogotá,Premium,Dos años,Transferencia,27,40.76,1060.39,1,1,4.7,2022-05-31,Colombia,No
CLI-001408,Medellín,Básico,Un año,Tarjeta,63,108.23,7494.44,1,0,10.0,2019-07-20,Colombia,No
CLI-002965,Medellín,Estándar,Mes a mes,Débito automático,53,44.9,2215.56,3,0,8.1,2020-11-25,Colombia,No
CLI-002185,Bogotá,Básico,Dos años,Débito automático,45,63.15,2835.33,1,1,5.7,2020-10-22,Colombia,No
CLI-000724,Bucaramanga,Básico,Mes a mes,Efectivo,9,44.94,396.17,0,1,7.4,2023-05-01,Colombia,No
CLI-000970,Bogotá,Estándar,Dos años,Débito automático,3,115.55,364.32,3,0,7.6,2019-08-28,Colombia,No
CLI-000497,Barranquilla,,Dos años,Débito automático,9,92.7,,3,0,,2022-02-01,Colombia,No
CLI-000951,Bogotá,Básico,Mes a mes,Tarjeta,7,47.47,328.18,0,0,6.5,2022-06-12,Colombia,No
CLI-000806,Barranquilla,,Un año,Débito automático,56,89.73,5266.86,0,1,2.6,2020-07-31,Colombia,No
CLI-001830,Medellín,Básico,Mes a mes,Tarjeta,70,44.29,2991.49,4,0,8.0,2019-04-22,Colombia,No
CLI-002178,Medellín,Estándar,Mes a mes,Tarjeta,35,103.41,3523.28,1,0,6.6,2020-03-02,Colombia,Sí
CLI-001740,Barranquilla,Premium,Mes a mes,Transferencia,15,59.54,974.48,1,1,7.7,2019-01-04,Colombia,No
CLI-000338,Medellín,Básico,Un año,Transferencia,23,66.3,1487.48,0,1,4.7,2020-11-27,Colombia,No
CLI-000731,Cali,Básico,Mes a mes,Transferencia,52,88.15,4992.15,1,0,4.3,2019-06-02,Colombia,No
CLI-000609,Cali,Estándar,Dos años,Efectivo,69,83.27,5818.57,1,1,4.0,2022-08-05,Colombia,No
CLI-001149,Bucaramanga,Estándar,Mes a mes,Tarjeta,49,90.68,4485.61,0,1,,2023-07-05,Colombia,No
CLI-002244,Bogotá,,Un año,Débito automático,8,50.47,408.23,2,1,5.2,2019-04-09,Colombia,Sí
CLI-001714,Barranquilla,Premium,Un año,Tarjeta,53,70.98,3664.2,1,0,5.6,2023-03-13,Colombia,No
CLI-000564,Barranquilla,Básico,Mes a mes,Débito automático,13,68.26,969.9,1,1,3.6,2020-09-01,Colombia,No
CLI-000910,Bogotá,Básico,Un año,Débito automático,7,89.72,688.46,2,1,,2021-12-26,Colombia,Sí
CLI-002633,Barranquilla,Básico,Dos años,Transferencia,65,50.87,3608.7,2,1,,2021-02-25,Colombia,No
CLI-002152,Bucaramanga,Estándar,Mes a mes,Débito automático,23,50.86,1257.77,0,0,3.9,2021-05-26,Colombia,Sí
CLI-002011,Cali,Básico,Dos años,Débito automático,36,31.37,1129.42,1,1,7.4,2020-08-07,Colombia,No
CLI-002492,Medellín,Estándar,Mes a mes,Tarjeta,19,129.6,2250.3,3,1,,2021-04-30,Colombia,Sí
CLI-001811,Medellín,Estándar,Mes a mes,Transferencia,18,97.04,1639.01,1,1,,2020-09-19,Colombia,No
CLI-001995,Bucaramanga,Premium,Mes a mes,Tarjeta,54,106.54,6247.46,3,1,4.6,2023-05-08,Colombia,No
CLI-000720,Bogotá,Básico,Mes a mes,Débito automático,43,60.66,2849.4,1,1,3.0,2023-09-02,Colombia,No
CLI-001570,Medellín,Básico,Un año,Tarjeta,70,76.82,5432.4,2,1,10.0,2023-10-02,Colombia,No
CLI-002276,Bogotá,Estándar,Mes a mes,Transferencia,31,58.84,1819.83,0,1,,2019-11-05,Colombia,No
CLI-000435,Cali,Básico,Mes a mes,Transferencia,31,63.34,1878.15,1,0,8.1,2021-09-06,Colombia,No
CLI-001300,Bogotá,Estándar,Un año,Tarjeta,3,91.8,256.39,0,0,7.1,2021-10-30,Colombia,No
CLI-002175,Cali,Estándar,Mes a mes,Transferencia,17,65.71,1105.72,2,0,,2019-09-03,Colombia,Sí
CLI-000406,Bogotá,Básico,Un año,Efectivo,36,73.93,2504.5,0,0,7.7,2022-06-01,Colombia,No
CLI-000822,Barranquilla,Estándar,Dos años,Transferencia,48,70.33,3541.85,2,0,7.5,2021-06-20,Colombia,No
CLI-001790,Bogotá,Básico,Mes a mes,Tarjeta,54,74.65,4003.89,2,1,6.9,2019-05-19,Colombia,No
CLI-002967,Bogotá,Estándar,Un año,Transferencia,18,74.27,1357.23,1,0,6.0,2022-11-30,Colombia,No
CLI-002352,Cali,Estándar,Mes a mes,Tarjeta,54,62.38,3388.34,2,0,7.3,2023-06-26,Colombia,No
CLI-002316,Barranquilla,Básico,Un año,Tarjeta,1,46.59,,3,1,,2019-11-29,Colombia,Sí
CLI-001859,Medellín,Premium,Mes a mes,Transferencia,38,98.38,,1,0,9.7,2022-03-10,Colombia,No
CLI-001558,Medellín,Premium,Un año,Transferencia,55,96.43,4911.99,0,0,5.9,2020-01-26,Colombia,No
CLI-000546,Medellín,Básico,Un año,Tarjeta,4,98.07,424.88,2,0,5.2,2020-06-13,Colombia,Sí
CLI-000213,Bogotá,Básico,Un año,Débito automático,57,73.38,4302.44,0,0,10.0,2022-10-29,Colombia,No
CLI-000897,Barranquilla,,Un año,Transferencia,37,73.75,2594.43,2,1,8.0,2022-05-10,Colombia,No
CLI-001942, bogotá ,Estándar,Un año,Efectivo,18,90.62,1586.76,0,1,10.0,2019-01-28,Colombia,No
CLI-001892,Bucaramanga,Estándar,Mes a mes,Débito automático,18,80.51,,0,0,6.3,2023-11-28,Colombia,Sí
CLI-000917,Medellín,Estándar,Un año,Transferencia,39,82.61,3128.17,1,0,6.6,2021-12-13,Colombia,No
CLI-002724,Medellín,Estándar,Mes a mes,Débito automático,27,128.9,,1,0,,2022-06-30,Colombia,Sí
CLI-001290,Bogotá,Básico,Mes a mes,Tarjeta,45,88.74,4203.15,0,1,,2021-07-14,Colombia,No
CLI-000815, bogotá ,Premium,Mes a mes,Transferencia,56,73.17,3854.05,2,1,8.3,2021-11-20,Colombia,No
CLI-001266,Bogotá,Básico,Mes a mes,Efectivo,3,60.73,191.45,2,1,7.9,2023-10-01,Colombia,Sí
CLI-000343,Barranquilla,Básico,Mes a mes,Efectivo,45,62.39,2815.17,1,0,9.5,2023-10-27,Colombia,No
CLI-002598,Barranquilla,Básico,Dos años,Efectivo,52,87.84,5021.39,4,1,8.3,2022-08-18,Colombia,No
CLI-001411,Medellín,Estándar,Mes a mes,Tarjeta,5,23.91,125.09,3,1,7.0,2019-08-15,Colombia,No
CLI-001215,Barranquilla,Estándar,Dos años,Transferencia,6,64.01,411.68,1,1,10.0,2021-02-13,Colombia,No
CLI-000967,Bogotá,,Mes a mes,Transferencia,43,122.67,4976.74,1,1,5.8,2022-05-01,Colombia,No
CLI-001231,Bucaramanga,Estándar,Mes a mes,Transferencia,59,38.01,2177.95,0,0,5.6,2019-12-29,Colombia,No
CLI-002344,Bucaramanga,Premium,Mes a mes,Tarjeta,53,77.53,3990.58,0,0,10.0,2020-02-06,Colombia,No
CLI-000696,Cali,Básico,Un año,Tarjeta,18,85.02,1496.04,3,0,9.2,2019-03-03,Colombia,No
CLI-002122,Bogotá,Estándar,Mes a mes,Tarjeta,68,121.36,8168.99,0,0,9.0,2021-09-19,Colombia,No
CLI-000606,Bogotá,Estándar,Un año,Tarjeta,39,65.68,2680.46,0,1,10.0,2019-03-19,Colombia,No
CLI-000105,Bogotá,Estándar,Un año,Tarjeta,57,46.49,2759.31,0,1,8.2,2023-05-22,Colombia,No
CLI-000646,Bogotá,Estándar,Dos años,Tarjeta,24,57.2,1258.22,1,0,7.8,2019-10-06,Colombia,No
CLI-001405,Cali,Estándar,Un año,Transferencia,13,42.85,,1,0,9.8,2022-06-23,Colombia,Sí
CLI-000495,Bogotá,Estándar,Mes a mes,Débito automático,21,75.38,1711.39,2,1,10.0,2022-09-21,Colombia,No
CLI-002488,Medellín,Básico,Mes a mes,Débito automático,4,20.75,88.17,0,0,4.0,2023-01-04,Colombia,No
CLI-001020,Bogotá,Básico,Mes a mes,Débito automático,9,63.0,512.41,0,0,6.6,2022-07-16,Colombia,No
CLI-000092,Barranquilla,Básico,Mes a mes,Tarjeta,58,51.89,3052.81,0,1,4.6,2020-02-14,Colombia,No
CLI-001113,Bogotá,Estándar,Un año,Tarjeta,14,106.84,,1,1,7.3,2023-07-25,Colombia,No
CLI-000909,Bogotá,Estándar,Mes a mes,Transferencia,27,47.92,1172.52,1,1,5.4,2022-01-20,Colombia,Sí
CLI-001475,Barranquilla,Básico,Dos años,Débito automático,70,51.12,3795.17,0,0,1.5,2020-03-24,Colombia,No
CLI-001742,Bucaramanga,Estándar,Dos años,Transferencia,53,99.09,5658.98,2,1,9.6,2022-02-10,Colombia,No
CLI-002151,Bogotá,Básico,Mes a mes,Transferencia,24,86.13,2179.35,2,0,5.7,2019-11-20,Colombia,No
CLI-000239,Bogotá,Estándar,Dos años,Tarjeta,22,26.56,573.06,0,1,9.1,2021-01-10,Colombia,No
CLI-000943,Cali,,Mes a mes,Efectivo,65,77.03,4978.61,5,1,7.4,2020-07-05,Colombia,No
CLI-001271,Bogotá,Premium,Dos años,Transferencia,27,40.76,1060.39,1,1,4.7,2022-05-31,Colombia,No
CLI-000939,Barranquilla,Básico,Mes a mes,Efectivo,33,53.89,1677.56,1,1,5.4,2020-03-20,Colombia,No
CLI-001425,Bogotá,Premium,Un año,Transferencia,19,69.95,1203.35,2,1,10.0,2022-04-08,Colombia,No
CLI-001863,Bogotá,Premium,Dos años,Transferencia,61,74.14,4611.16,0,1,3.4,2022-05-30,Colombia,No
CLI-001670,Bucaramanga,Estándar,Mes a mes,Tarjeta,52,79.24,4215.14,0,1,4.9,2021-01-13,Colombia,No
CLI-000006,Medellín,Premium,Mes a mes,Transferencia,61,71.01,4416.84,1,1,9.1,2022-09-10,Colombia,No
CLI-000248,Bogotá,Estándar,Mes a mes,Tarjeta,30,76.5,,1,0,,2023-03-06,Colombia,Sí
CLI-000019,Bogotá,Básico,Mes a mes,Transferencia,60,60.23,3316.63,2,0,4.7,2019-09-08,Colombia,No
CLI-002170,Medellín,Estándar,Un año,Transferencia,70,85.77,5488.33,1,0,,2020-02-05,Colombia,No
CLI-001971,Medellín,,Mes a mes,Transferencia,59,29.87,1885.16,1,0,7.5,2020-11-23,Colombia,No
CLI-002710,Cali,Premium,Dos años,Débito automático,63,82.59,5194.4,0,1,7.5,2023-01-09,Colombia,No
CLI-002233,Bogotá,Premium,Mes a mes,Tarjeta,67,21.53,1327.35,2,1,3.6,2021-06-04,Colombia,No
CLI-002323,Bogotá,Premium,Dos años,Tarjeta,25,46.37,1211.84,0,1,10.0,2022-12-11,Colombia,No
CLI-002482,Bogotá,Básico,Mes a mes,Efectivo,62,62.39,4211.84,1,1,3.6,2022-10-26,Colombia,No
CLI-000812,Barranquilla,Estándar,Dos años,Tarjeta,63,42.74,2508.77,1,1,,2019-05-08,Colombia,No
CLI-001301,Cali,Premium,Mes a mes,Débito automático,54,52.64,2907.7,3,0,7.5,2021-02-20,Colombia,No
CLI-001336,Medellín,Estándar,Mes a mes,Tarjeta,71,86.89,6152.46,2,1,6.3,2021-01-29,Colombia,No
CLI-002953,Bogotá,Premium,Dos años,Efectivo,67,88.66,6109.9,1,1,7.8,2021-01-31,Colombia,No
CLI-000261,Bogotá,Estándar,Mes a mes,Tarjeta,57,96.18,5798.5,0,0,9.9,2019-02-11,Colombia,No
CLI-001805,Bogotá,Estándar,Un año,Efectivo,10,57.74,,2,1,6.5,2023-04-18,Colombia,No
CLI-001571,Bogotá,Básico,Mes a mes,Tarjeta,6,67.5,401.9,3,0,10.0,2019-11-25,Colombia,No
CLI-002230,Barranquilla,Estándar,Mes a mes,Efectivo,70,103.75,7006.85,1,1,5.7,2020-07-26,Colombia,No
CLI-000185,Bucaramanga,Premium,Dos años,Débito automático,36,32.7,1249.91,1,0,9.4,2020-01-14,Colombia,No
CLI-002455,Bogotá,Premium,Mes a mes,Transferencia,59,18.0,1079.4,2,1,3.7,2020-06-15,Colombia,No
CLI-001744,Medellín,Premium,Un año,Transferencia,2,97.61,195.72,1,0,8.6,2020-09-02,Colombia,Sí
CLI-001631,Barranquilla,Premium,Mes a mes,Débito automático,41,100.95,4028.73,0,1,4.4,2022-06-28,Colombia,No
CLI-001717,Bucaramanga,Estándar,Un año,Tarjeta,46,91.58,4127.83,2,0,9.0,2021-07-22,Colombia,No
CLI-000521,Cali,Premium,Mes a mes,Tarjeta,26,74.27,1832.21,1,0,7.4,2020-04-09,Colombia,No
CLI-002429,Bucaramanga,Básico,Dos años,Débito automático,54,63.45,3537.65,0,0,8.0,2023-06-18,Colombia,No
CLI-002017,Cali,Básico,Mes a mes,Transferencia,30,18.0,522.94,0,1,7.4,2021-04-05,Colombia,No
CLI-001659,Medellín,Premium,Mes a mes,Débito automático,60,49.4,3069.68,2,1,3.8,2023-06-23,Colombia,Sí
CLI-001613,Barranquilla,Estándar,Un año,Transferencia,48,30.72,1430.86,2,0,7.1,2022-12-16,Colombia,No
CLI-002476,Bogotá,Básico,Mes a mes,Transferencia,31,75.22,2459.18,1,1,5.5,2022-01-27,Colombia,Sí
CLI-002127,Bogotá,Estándar,Dos años,Efectivo,22,44.41,1031.4,1,0,8.3,2020-06-15,Colombia,No
CLI-000283,Bogotá,Estándar,Un año,Efectivo,48,82.66,4087.59,0,0,7.2,2021-02-14,Colombia,No
CLI-000608,Barranquilla,Básico,Mes a mes,Débito automático,37,69.19,2668.33,2,0,8.0,2019-10-15,Colombia,No
CLI-000231,Bogotá,Estándar,Mes a mes,Débito automático,33,56.63,2001.13,1,1,8.0,2022-11-27,Colombia,No
CLI-000332,Cali,Básico,Dos años,Transferencia,27,69.8,1817.88,0,1,4.3,2019-05-28,Colombia,Sí
CLI-001441,Medellín,Básico,Mes a mes,Débito automático,56,55.99,3417.98,0,0,7.2,2021-08-26,Colombia,No
CLI-001928,Medellín,Estándar,Mes a mes,Tarjeta,9,57.48,497.78,0,0,7.3,2020-05-18,Colombia,No
CLI-001092,Bogotá,Básico,Mes a mes,Tarjeta,32,67.29,2183.07,2,1,6.7,2020-12-11,Colombia,No
CLI-001102,Bogotá,Estándar,Dos años,Efectivo,34,71.15,2349.46,1,1,2.8,2023-11-16,Colombia,No
CLI-001130,Cali,Premium,Dos años,Débito automático,47,85.6,3674.5,2,1,4.9,2021-05-17,Colombia,No
CLI-000462,Cali,Premium,Dos años,Efectivo,10,95.67,883.88,0,0,6.7,2020-06-17,Colombia,No
CLI-000959,Cali,Estándar,Mes a mes,Tarjeta,69,85.41,5692.89,0,0,3.2,2022-10-06,Colombia,No
CLI-001663,Bogotá,Estándar,Mes a mes,Transferencia,14,87.19,1320.71,2,1,,2019-03-02,Colombia,No
CLI-000560,Bogotá,Premium,Mes a mes,Transferencia,61,81.92,5194.11,0,0,6.6,2022-05-31,Colombia,No
CLI-002739,Cali,Básico,Mes a mes,Efectivo,35,18.98,603.92,2,1,6.2,2022-12-26,Colombia,No
CLI-002862,Bogotá,Básico,Un año,Efectivo,67,72.5,4727.75,2,1,8.5,2022-01-17,Colombia,No
CLI-001520,Bogotá,Estándar,Mes a mes,Transferencia,33,127.49,4123.57,3,0,4.8,2020-01-09,Colombia,Sí
CLI-002141,Cali,Estándar,Mes a mes,Transferencia,50,94.21,,2,1,8.7,2021-02-25,Colombia,No
CLI-002952,Bogotá,Básico,Mes a mes,Débito automático,37,66.62,2584.93,1,0,7.9,2022-06-12,Colombia,No
CLI-002033,Barranquilla,Estándar,Un año,Tarjeta,7,62.95,426.49,2,1,5.2,2020-06-16,Colombia,No
CLI-002485,Medellín,,Mes a mes,Débito automático,25,100.93,2739.77,1,0,4.8,2023-02-12,Colombia,Sí
CLI-002539,Bogotá,Estándar,Mes a mes,Efectivo,38,53.76,1967.78,0,0,4.1,2020-11-20,Colombia,No
CLI-000395,Bucaramanga,Básico,Mes a mes,Transferencia,52,81.88,4365.39,1,1,3.0,2020-10-08,Colombia,No
CLI-002098,Barranquilla,Premium,Mes a mes,Débito automático,62,80.24,4846.11,1,0,6.0,2020-03-31,Colombia,No
CLI-002893,Medellín,Estándar,Dos años,Transferencia,26,72.22,1832.76,0,1,8.5,2020-01-26,Colombia,No
CLI-000070,Bogotá,Estándar,Mes a mes,Transferencia,34,85.43,2678.13,1,1,4.0,2023-06-22,Colombia,Sí
CLI-001573,Medellín,Premium,Mes a mes,Efectivo,53,39.26,2113.51,1,0,6.3,2022-02-06,Colombia,No
CLI-000809,Cali,Básico,Dos años,Efectivo,28,23.84,630.73,0,0,6.6,2021-08-17,Colombia,No
CLI-000012,Bogotá,Básico,Dos años,Débito automático,70,98.13,6873.72,2,1,3.9,2022-05-27,Colombia,No
CLI-002026,Medellín,Básico,Un año,Efectivo,34,97.03,3258.47,1,0,9.1,2021-01-03,Colombia,No
